Timestamp;PacketTransmit;PacketReceive;PacketLossCount;PacketLossRate;RTTMin;RTTAvg;RTTMax;RTTMdev
2024-05-11 06:39:20;10;10;0;0.0;39.397;55.279;86.686;15.763
2024-05-11 06:39:30;10;10;0;0.0;51.134;74.971;128.538;20.316
2024-05-11 06:39:40;10;10;0;0.0;26.166;45.73;81.085;15.392
2024-05-11 06:39:50;10;10;0;0.0;33.142;46.778;63.601;7.542
2024-05-11 06:40:00;10;10;0;0.0;30.907;47.741;88.669;16.848
2024-05-11 06:40:10;10;10;0;0.0;26.761;83.657;228.978;57.045
2024-05-11 06:40:21;10;10;0;0.0;36.095;45.431;55.49;5.538
2024-05-11 06:40:31;10;10;0;0.0;35.902;81.409;161.981;40.037
2024-05-11 06:40:41;10;10;0;0.0;45.757;91.421;148.275;33.923
2024-05-11 06:40:51;10;10;0;0.0;42.258;50.228;54.733;4.138
2024-05-11 06:41:01;10;10;0;0.0;34.097;50.492;78.734;12.361
2024-05-11 06:41:11;10;10;0;0.0;35.439;51.148;75.03;12.321
2024-05-11 06:41:21;10;10;0;0.0;41.85;75.91;329.079;84.487
2024-05-11 06:41:32;10;9;1;10.0;43.05;58.1;80.574;12.46
2024-05-11 06:41:43;10;10;0;0.0;50.331;71.844;143.873;27.025
2024-05-11 06:41:53;10;10;0;0.0;38.049;53.628;85.73;14.401
2024-05-11 06:42:03;10;10;0;0.0;37.775;67.745;118.986;24.244
2024-05-11 06:42:13;10;10;0;0.0;42.258;76.686;255.621;62.166
2024-05-11 06:42:23;10;10;0;0.0;39.723;56.192;73.353;10.014
2024-05-11 06:42:33;10;10;0;0.0;36.9;54.138;63.968;6.459
2024-05-11 06:42:43;10;10;0;0.0;53.272;92.54;373.678;94.532
2024-05-11 06:42:54;10;10;0;0.0;52.944;55.979;59.698;2.715
2024-05-11 06:43:05;10;8;2;20.0;38.958;50.536;67.81;11.139
2024-05-11 06:43:15;10;10;0;0.0;29.92;53.848;113.494;25.954
2024-05-11 06:43:25;10;10;0;0.0;44.957;62.538;107.711;19.859
2024-05-11 06:43:35;10;10;0;0.0;37.326;42.668;56.663;5.288
2024-05-11 06:43:45;10;10;0;0.0;36.951;45.586;60.651;7.936
2024-05-11 06:43:55;10;10;0;0.0;42.189;46.95;54.188;4.082
2024-05-11 06:44:06;10;9;1;10.0;42.041;64.015;147.111;31.174
2024-05-11 06:44:17;10;10;0;0.0;31.818;44.847;70.91;11.535
2024-05-11 06:44:27;10;10;0;0.0;31.993;56.048;218.966;54.358
2024-05-11 06:44:37;10;10;0;0.0;35.205;45.803;64.182;8.913
2024-05-11 06:44:47;10;10;0;0.0;37.219;57.308;80.355;14.538
2024-05-11 06:44:57;10;10;0;0.0;33.514;60.31;80.907;14.689
2024-05-11 06:45:07;10;10;0;0.0;29.367;45.055;67.705;11.798
2024-05-11 06:45:17;10;10;0;0.0;28.679;43.261;66.307;9.561
2024-05-11 06:45:27;10;10;0;0.0;42.488;48.676;56.051;3.874
2024-05-11 06:45:38;10;10;0;0.0;42.107;47.826;55.04;4.068
2024-05-11 06:45:48;10;10;0;0.0;38.965;44.736;53.256;4.921
2024-05-11 06:45:58;10;10;0;0.0;41.191;62.735;166.608;35.828
2024-05-11 06:46:08;10;10;0;0.0;36.725;52.188;86.491;13.857
2024-05-11 06:46:18;10;10;0;0.0;36.977;46.383;65.737;9.778
2024-05-11 06:46:30;10;10;0;0.0;37.499;58.193;128.525;27.6
2024-05-11 06:46:40;10;10;0;0.0;41.005;57.463;88.951;14.563
2024-05-11 06:46:50;10;10;0;0.0;48.473;52.21;56.884;2.629
2024-05-11 06:47:00;10;10;0;0.0;48.532;63.3;135.349;25.693
2024-05-11 06:47:11;10;10;0;0.0;47.005;82.838;113.437;21.216
2024-05-11 06:47:21;10;10;0;0.0;52.402;71.074;91.005;13.505
2024-05-11 06:47:31;10;10;0;0.0;48.918;57.683;89.198;11.049
2024-05-11 06:47:41;10;10;0;0.0;39.003;46.93;56.349;5.303
2024-05-11 06:47:51;10;10;0;0.0;38.03;43.016;48.829;3.686
2024-05-11 06:48:01;10;10;0;0.0;37.879;42.707;47.02;3.056
2024-05-11 06:48:12;10;10;0;0.0;36.56;43.055;51.128;4.69
2024-05-11 06:48:22;10;10;0;0.0;37.365;69.181;306.776;79.259
2024-05-11 06:48:32;10;10;0;0.0;28.919;40.27;53.382;6.988
2024-05-11 06:48:42;10;10;0;0.0;31.008;43.798;74.046;11.271
2024-05-11 06:48:52;10;10;0;0.0;34.317;44.257;72.923;10.935
2024-05-11 06:49:02;10;10;0;0.0;33.132;53.245;111.223;23.065
2024-05-11 06:49:12;10;10;0;0.0;30.791;49.033;68.709;13.283
2024-05-11 06:49:22;10;10;0;0.0;37.171;42.89;53.381;5.09
2024-05-11 06:49:32;10;10;0;0.0;39.425;52.223;59.17;7.055
2024-05-11 06:49:43;10;10;0;0.0;31.887;49.672;79.853;13.217
2024-05-11 06:49:53;10;10;0;0.0;42.323;54.135;117.746;21.591
2024-05-11 06:50:03;10;10;0;0.0;27.869;43.795;58.582;10.088
2024-05-11 06:50:13;10;10;0;0.0;30.852;41.959;55.555;7.896
2024-05-11 06:50:23;10;10;0;0.0;28.521;38.252;55.925;8.368
2024-05-11 06:50:34;10;9;1;10.0;31.914;43.379;54.141;7.346
2024-05-11 06:50:44;10;10;0;0.0;32.443;42.267;53.822;6.182
2024-05-11 06:50:54;10;10;0;0.0;39.536;46.575;59.396;5.918
2024-05-11 06:51:05;10;9;1;10.0;43.443;53.897;71.036;8.105
2024-05-11 06:51:16;10;10;0;0.0;47.576;73.26;159.135;31.883
2024-05-11 06:51:26;10;10;0;0.0;42.12;58.87;70.955;9.242
2024-05-11 06:51:36;10;10;0;0.0;42.626;55.483;68.067;8.422
2024-05-11 06:51:46;10;10;0;0.0;40.97;54.714;68.89;7.928
2024-05-11 06:51:56;10;10;0;0.0;28.077;40.103;51.552;7.529
2024-05-11 06:52:06;10;10;0;0.0;26.436;31.96;46.963;5.456
2024-05-11 06:52:16;10;10;0;0.0;26.31;44.735;76.404;16.636
2024-05-11 06:52:26;10;10;0;0.0;47.653;53.167;63.078;4.2
2024-05-11 06:52:36;10;10;0;0.0;41.7;58.633;97.391;16.343
2024-05-11 06:52:47;10;10;0;0.0;46.111;68.309;99.393;16.395
2024-05-11 06:52:57;10;10;0;0.0;43.784;54.06;80.612;10.587
2024-05-11 06:53:07;10;10;0;0.0;42.125;52.251;64.993;7.44
2024-05-11 06:53:17;10;10;0;0.0;38.407;62.002;92.161;15.077
2024-05-11 06:53:27;10;10;0;0.0;29.246;51.563;105.323;22.605
2024-05-11 06:53:37;10;10;0;0.0;42.113;82.111;232.169;52.578
2024-05-11 06:53:47;10;10;0;0.0;37.25;53.421;73.205;10.896
2024-05-11 06:53:57;10;10;0;0.0;36.809;60.483;96.369;14.985
2024-05-11 06:54:08;10;10;0;0.0;41.35;63.895;98.2;16.29
2024-05-11 06:54:18;10;10;0;0.0;42.157;57.041;80.502;12.789
2024-05-11 06:54:28;10;10;0;0.0;42.113;69.25;269.788;66.977
2024-05-11 06:54:38;10;10;0;0.0;36.9;43.693;49.046;3.587
2024-05-11 06:54:48;10;10;0;0.0;36.963;53.579;77.307;13.044
2024-05-11 06:54:58;10;10;0;0.0;42.354;50.032;60.316;5.672
2024-05-11 06:55:08;10;10;0;0.0;42.287;53.062;70.166;7.443
2024-05-11 06:55:19;10;9;1;10.0;42.047;48.624;57.552;4.568
2024-05-11 06:55:30;10;10;0;0.0;44.334;59.866;111.223;18.379
2024-05-11 06:55:40;10;10;0;0.0;43.235;49.008;55.321;3.724
2024-05-11 06:55:50;10;10;0;0.0;47.515;84.116;277.515;66.307
2024-05-11 06:56:00;10;10;0;0.0;47.622;59.542;70.468;7.29
2024-05-11 06:56:10;10;10;0;0.0;44.352;57.483;74.372;10.255
2024-05-11 06:56:21;10;9;1;10.0;38.953;76.919;273.419;70.332
2024-05-11 06:56:33;10;4;6;60.0;39.682;52.126;62.961;8.918
2024-05-11 06:56:53;10;10;0;0.0;38.95;65.616;106.143;21.654
2024-05-11 06:57:03;10;10;0;0.0;41.882;68.605;99.616;15.432
2024-05-11 06:57:13;10;10;0;0.0;67.442;73.127;89.264;6.293
2024-05-11 06:57:23;10;10;0;0.0;39.688;66.667;97.991;17.2
2024-05-11 06:57:33;10;10;0;0.0;36.663;64.715;92.671;15.829
2024-05-11 06:57:43;10;10;0;0.0;33.94;50.431;76.747;13.043
2024-05-11 06:57:54;10;10;0;0.0;42.695;86.437;316.738;77.708
2024-05-11 06:58:04;10;10;0;0.0;40.236;65.845;93.201;17.438
2024-05-11 06:58:14;10;10;0;0.0;32.12;51.352;92.723;17.103
2024-05-11 06:58:24;10;10;0;0.0;32.84;56.813;83.546;15.193
2024-05-11 06:58:34;10;10;0;0.0;32.401;44.535;67.132;9.638
2024-05-11 06:58:44;10;10;0;0.0;32.993;39.256;49.125;5.265
2024-05-11 06:58:54;10;10;0;0.0;32.292;70.053;270.582;67.309
2024-05-11 06:59:04;10;10;0;0.0;30.025;49.262;69.412;11.68
2024-05-11 06:59:15;10;10;0;0.0;38.789;77.22;236.338;55.155
2024-05-11 06:59:25;10;10;0;0.0;40.784;51.935;71.264;9.867
2024-05-11 06:59:35;10;10;0;0.0;37.39;57.591;129.987;25.766
2024-05-11 06:59:45;10;10;0;0.0;37.488;62.734;93.383;19.426
2024-05-11 06:59:56;10;3;7;70.0;42.229;48.802;60.687;8.419
2024-05-11 07:00:07;10;9;1;10.0;107.138;145.361;389.705;86.662
2024-05-11 07:00:18;10;10;0;0.0;45.091;86.968;129.761;31.914
2024-05-11 07:00:28;10;10;0;0.0;42.072;51.32;64.8;7.535
2024-05-11 07:00:38;10;10;0;0.0;42.501;50.915;61.489;5.37
2024-05-11 07:00:48;10;10;0;0.0;43.999;57.277;81.235;11.45
2024-05-11 07:00:58;10;10;0;0.0;47.593;67.776;103.449;18.212
2024-05-11 07:01:08;10;10;0;0.0;52.828;70.586;105.73;16.29
2024-05-11 07:01:18;10;10;0;0.0;42.326;67.21;91.37;13.602
2024-05-11 07:01:29;10;10;0;0.0;48.822;88.593;187.298;46.498
2024-05-11 07:01:39;10;10;0;0.0;39.412;81.58;133.776;31.932
2024-05-11 07:01:49;10;10;0;0.0;49.813;73.42;110.692;18.741
2024-05-11 07:01:59;10;10;0;0.0;50.302;67.662;90.285;13.799
2024-05-11 07:02:09;10;10;0;0.0;48.492;106.688;358.092;86.026
2024-05-11 07:02:19;10;10;0;0.0;47.379;88.541;145.732;28.445
2024-05-11 07:02:30;10;10;0;0.0;40.841;59.943;90.394;14.773
2024-05-11 07:02:40;10;10;0;0.0;34.904;44.707;61.003;8.31
2024-05-11 07:02:50;10;10;0;0.0;47.966;61.093;75.276;9.839
2024-05-11 07:03:00;10;10;0;0.0;42.419;64.458;90.842;15.979
2024-05-11 07:03:10;10;10;0;0.0;38.47;55.739;76.221;12.715
2024-05-11 07:03:20;10;10;0;0.0;42.278;47.276;54.327;3.442
2024-05-11 07:03:31;10;10;0;0.0;42.284;61.308;89.155;17.79
2024-05-11 07:03:41;10;10;0;0.0;46.457;66.929;107.637;19.893
2024-05-11 07:03:51;10;10;0;0.0;50.044;77.745;116.95;19.927
2024-05-11 07:04:01;10;10;0;0.0;48.524;81.715;268.909;63.78
2024-05-11 07:04:11;10;10;0;0.0;26.041;41.751;50.627;8.108
2024-05-11 07:04:21;10;10;0;0.0;43.714;55.23;68.841;8.126
2024-05-11 07:04:31;10;10;0;0.0;44.371;73.824;149.755;35.397
2024-05-11 07:04:42;10;10;0;0.0;55.46;82.536;238.856;52.568
2024-05-11 07:04:52;10;10;0;0.0;69.06;90.62;116.883;14.578
2024-05-11 07:05:02;10;10;0;0.0;43.349;56.021;77.523;13.3
2024-05-11 07:05:12;10;10;0;0.0;42.044;48.996;59.666;5.593
2024-05-11 07:05:22;10;10;0;0.0;48.408;53.293;66.702;5.216
2024-05-11 07:05:32;10;10;0;0.0;42.395;48.61;61.325;5.383
2024-05-11 07:05:43;10;9;1;10.0;39.91;47.688;61.669;6.197
2024-05-11 07:05:54;10;10;0;0.0;42.813;47.518;56.104;3.674
2024-05-11 07:06:04;10;10;0;0.0;40.136;51.134;73.835;11.39
2024-05-11 07:06:14;10;10;0;0.0;43.121;53.327;63.682;6.405
2024-05-11 07:06:24;10;10;0;0.0;41.104;46.381;50.006;3.009
2024-05-11 07:06:34;10;10;0;0.0;37.026;71.192;294.681;74.779
2024-05-11 07:06:44;10;10;0;0.0;40.523;51.059;77.452;10.46
2024-05-11 07:06:55;10;10;0;0.0;31.388;57.299;79.46;14.766
2024-05-11 07:07:06;10;9;1;10.0;42.676;48.82;52.583;2.896
2024-05-11 07:07:16;10;10;0;0.0;42.198;48.357;57.316;4.825
2024-05-11 07:07:26;10;10;0;0.0;42.486;50.624;58.758;5.77
2024-05-11 07:07:36;10;10;0;0.0;43.17;47.778;58.264;4.111
2024-05-11 07:07:46;10;10;0;0.0;41.736;59.751;82.666;14.753
2024-05-11 07:07:56;10;10;0;0.0;44.118;61.124;77.472;10.405
2024-05-11 07:08:07;10;9;1;10.0;47.781;100.537;390.765;103.581
2024-05-11 07:08:17;10;10;0;0.0;42.233;77.017;206.734;44.992
2024-05-11 07:08:28;10;10;0;0.0;53.366;65.461;89.686;10.151
2024-05-11 07:08:38;10;10;0;0.0;64.007;71.286;77.788;4.188
2024-05-11 07:08:48;10;10;0;0.0;39.339;67.381;87.004;14.524
2024-05-11 07:08:58;10;10;0;0.0;41.387;67.809;108.556;20.726
2024-05-11 07:09:08;10;10;0;0.0;41.975;56.795;66.492;6.558
2024-05-11 07:09:18;10;10;0;0.0;42.109;72.688;91.07;18.557
2024-05-11 07:09:28;10;10;0;0.0;51.349;94.361;275.039;60.884
2024-05-11 07:09:38;10;10;0;0.0;32.634;53.126;77.212;15.798
2024-05-11 07:09:49;10;10;0;0.0;32.943;45.734;67.771;9.205
2024-05-11 07:10:00;10;9;1;10.0;42.364;57.179;80.438;10.535
2024-05-11 07:10:10;10;10;0;0.0;36.778;56.682;97.11;17.47
2024-05-11 07:10:20;10;10;0;0.0;37.224;68.78;231.433;54.826
2024-05-11 07:10:30;10;10;0;0.0;43.786;64.521;106.997;18.675
2024-05-11 07:10:40;10;10;0;0.0;53.582;75.167;107.719;15.412
2024-05-11 07:10:51;10;9;1;10.0;46.845;86.582;293.03;73.692
2024-05-11 07:11:02;10;10;0;0.0;49.851;58.706;68.06;6.393
2024-05-11 07:11:12;10;10;0;0.0;44.349;53.257;88.252;12.079
2024-05-11 07:11:22;10;10;0;0.0;47.921;53.517;62.506;5.304
2024-05-11 07:11:32;10;10;0;0.0;45.404;62.043;91.612;13.511
2024-05-11 07:11:42;10;10;0;0.0;43.465;61.614;80.29;10.956
2024-05-11 07:11:52;10;10;0;0.0;42.12;47.688;56.904;4.287
2024-05-11 07:12:03;10;9;1;10.0;38.963;52.322;63.804;7.684
2024-05-11 07:12:14;10;10;0;0.0;47.827;72.681;165.425;33.545
2024-05-11 07:12:24;10;10;0;0.0;60.342;93.759;157.695;26.366
2024-05-11 07:12:34;10;10;0;0.0;42.022;57.54;78.483;11.166
2024-05-11 07:12:44;10;10;0;0.0;40.276;50.007;80.523;10.918
2024-05-11 07:12:54;10;10;0;0.0;39.146;53.043;72.711;10.329
2024-05-11 07:13:04;10;10;0;0.0;38.012;67.763;93.016;16.197
2024-05-11 07:13:14;10;10;0;0.0;43.692;65.225;80.454;11.126
2024-05-11 07:13:25;10;10;0;0.0;39.06;46.871;54.165;5.871
2024-05-11 07:13:35;10;10;0;0.0;36.723;46.717;58.887;8.126
2024-05-11 07:13:45;10;10;0;0.0;36.184;41.959;50.441;4.438
2024-05-11 07:13:55;10;10;0;0.0;39.725;70.522;207.497;47.424
2024-05-11 07:14:05;10;10;0;0.0;32.024;50.003;81.468;14.47
2024-05-11 07:14:15;10;10;0;0.0;31.86;46.419;63.384;10.3
2024-05-11 07:14:26;10;9;1;10.0;31.458;50.508;71.934;14.41
2024-05-11 07:14:36;10;10;0;0.0;37.902;43.093;50.447;4.032
2024-05-11 07:14:46;10;10;0;0.0;36.725;51.185;62.767;7.615
2024-05-11 07:14:56;10;10;0;0.0;41.26;67.45;223.429;52.265
2024-05-11 07:15:07;10;10;0;0.0;37.63;66.32;99.98;19.314
2024-05-11 07:15:17;10;10;0;0.0;37.351;45.848;61.78;8.133
2024-05-11 07:15:27;10;10;0;0.0;36.565;44.549;93.908;16.545
2024-05-11 07:15:38;10;9;1;10.0;41.115;57.317;70.081;11.027
2024-05-11 07:15:49;10;9;1;10.0;35.24;48.931;61.473;6.565
2024-05-11 07:15:59;10;10;0;0.0;34.296;58.813;89.833;22.388
2024-05-11 07:16:10;10;8;2;20.0;85.489;87.613;89.706;1.309
2024-05-11 07:16:23;10;10;0;0.0;33.82;59.562;183.582;43.376
2024-05-11 07:16:34;10;9;1;10.0;32.837;46.63;67.138;10.231
2024-05-11 07:16:44;10;10;0;0.0;34.619;41.424;54.253;6.738
2024-05-11 07:16:54;10;10;0;0.0;31.423;39.627;53.822;7.348
2024-05-11 07:17:05;10;9;1;10.0;30.007;45.339;67.645;11.088
2024-05-11 07:17:16;10;9;1;10.0;35.692;58.313;89.111;15.49
2024-05-11 07:17:26;10;10;0;0.0;46.993;57.206;69.571;7.446
2024-05-11 07:17:36;10;10;0;0.0;42.44;47.879;58.375;4.241
2024-05-11 07:17:46;10;10;0;0.0;42.11;51.794;73.647;9.857
2024-05-11 07:17:57;10;9;1;10.0;40.945;53.426;99.383;17.121
2024-05-11 07:18:08;10;10;0;0.0;43.124;47.662;52.89;2.767
2024-05-11 07:18:19;10;9;1;10.0;36.943;51.2;69.701;10.106
2024-05-11 07:18:29;10;10;0;0.0;39.448;64.283;181.153;40.197
2024-05-11 07:18:39;10;10;0;0.0;28.642;38.362;51.873;7.912
2024-05-11 07:18:50;10;8;2;20.0;27.578;46.129;67.913;10.927
2024-05-11 07:19:01;10;6;4;40.0;36.968;42.246;48.929;4.03
2024-05-11 07:19:21;10;10;0;0.0;26.997;32.914;46.825;5.618
2024-05-11 07:19:31;10;10;0;0.0;26.275;36.822;61.982;9.322
2024-05-11 07:19:41;10;10;0;0.0;28.575;38.708;51.341;6.641
2024-05-11 07:19:51;10;10;0;0.0;36.261;40.449;47.044;3.073
2024-05-11 07:20:02;10;10;0;0.0;36.181;45.037;75.703;11.419
2024-05-11 07:20:12;10;10;0;0.0;38.057;74.785;276.655;68.677
2024-05-11 07:20:23;10;9;1;10.0;59.569;94.26;165.937;28.169
2024-05-11 07:20:33;10;10;0;0.0;46.812;56.375;97.233;14.344
2024-05-11 07:20:44;10;9;1;10.0;39.516;46.93;51.709;4.136
2024-05-11 07:20:54;10;10;0;0.0;39.601;43.791;52.465;3.408
2024-05-11 07:21:05;10;9;1;10.0;28.337;34.255;47.757;7.092
2024-05-11 07:21:15;10;10;0;0.0;24.965;71.685;198.852;54.156
2024-05-11 07:21:26;10;10;0;0.0;48.558;66.437;98.696;15.179
2024-05-11 07:21:36;10;10;0;0.0;29.366;42.779;63.989;8.995
2024-05-11 07:21:46;10;10;0;0.0;28.699;34.134;41.354;3.68
2024-05-11 07:21:56;10;10;0;0.0;33.805;39.838;79.437;13.237
2024-05-11 07:22:06;10;10;0;0.0;37.701;48.801;62.514;8.286
2024-05-11 07:22:16;10;10;0;0.0;36.991;54.088;80.278;12.631
2024-05-11 07:22:26;10;10;0;0.0;42.51;53.2;71.301;8.752
2024-05-11 07:22:36;10;10;0;0.0;33.1;69.458;304.777;78.864
2024-05-11 07:22:46;10;10;0;0.0;31.594;51.277;84.115;15.448
2024-05-11 07:22:57;10;10;0;0.0;42.274;53.421;71.447;10.222
2024-05-11 07:23:07;10;10;0;0.0;47.323;56.281;73.44;8.056
2024-05-11 07:23:17;10;10;0;0.0;46.261;57.896;87.411;11.438
2024-05-11 07:23:28;10;10;0;0.0;42.3;123.02;778.753;218.671
2024-05-11 07:23:38;10;10;0;0.0;47.678;74.407;100.084;18.332
2024-05-11 07:23:48;10;10;0;0.0;64.174;80.614;106.458;13.543
2024-05-11 07:23:58;10;10;0;0.0;46.883;75.561;89.318;11.961
2024-05-11 07:24:08;10;10;0;0.0;40.491;62.461;90.992;14.832
2024-05-11 07:24:18;10;10;0;0.0;36.66;55.024;71.972;11.723
2024-05-11 07:24:28;10;10;0;0.0;41.719;55.687;93.532;16.036
2024-05-11 07:24:39;10;10;0;0.0;38.533;54.989;69.203;9.934
2024-05-11 07:24:50;10;9;1;10.0;28.962;39.321;64.333;10.921
2024-05-11 07:25:00;10;10;0;0.0;28.044;38.114;47.217;6.936
2024-05-11 07:25:10;10;10;0;0.0;36.722;42.701;51.959;4.613
2024-05-11 07:25:20;10;10;0;0.0;42.326;55.562;66.741;7.261
2024-05-11 07:25:30;10;10;0;0.0;42.627;49.105;56.021;3.939
2024-05-11 07:25:40;10;10;0;0.0;42.202;62.556;214.102;50.63
2024-05-11 07:25:50;10;10;0;0.0;42.382;49.843;77.954;9.638
2024-05-11 07:26:01;10;9;1;10.0;29.365;40.367;51.691;8.488
2024-05-11 07:26:12;10;10;0;0.0;26.506;57.74;181.413;45.296
2024-05-11 07:26:22;10;10;0;0.0;41.975;54.399;82.983;13.01
2024-05-11 07:26:32;10;10;0;0.0;40.264;48.855;61.538;6.719
2024-05-11 07:26:42;10;10;0;0.0;41.0;48.514;55.338;5.034
2024-05-11 07:26:52;10;10;0;0.0;40.52;76.684;339.899;88.207
2024-05-11 07:27:02;10;10;0;0.0;38.309;46.715;56.262;6.549
2024-05-11 07:27:12;10;10;0;0.0;38.838;48.272;61.929;6.467
2024-05-11 07:27:22;10;10;0;0.0;34.554;40.209;47.049;4.119
2024-05-11 07:27:33;10;10;0;0.0;33.502;46.272;63.048;10.864
2024-05-11 07:27:43;10;10;0;0.0;31.388;48.924;101.014;18.976
2024-05-11 07:27:53;10;10;0;0.0;31.516;47.524;70.42;11.841
2024-05-11 07:28:03;10;10;0;0.0;30.886;52.75;67.508;9.618
2024-05-11 07:28:13;10;10;0;0.0;42.076;51.247;72.775;8.704
2024-05-11 07:28:24;10;9;1;10.0;36.114;90.664;358.736;95.682
2024-05-11 07:28:35;10;9;1;10.0;31.951;54.769;67.977;11.749
2024-05-11 07:28:45;10;10;0;0.0;36.957;55.075;102.022;19.22
2024-05-11 07:28:56;10;10;0;0.0;36.0;60.45;84.9;12.839
2024-05-11 07:29:06;10;10;0;0.0;28.084;49.255;83.584;19.004
2024-05-11 07:29:16;10;10;0;0.0;45.923;78.924;107.907;25.188
2024-05-11 07:29:26;10;10;0;0.0;100.749;105.649;113.989;4.623
2024-05-11 07:29:36;10;10;0;0.0;37.538;55.161;83.681;13.557
2024-05-11 07:29:46;10;10;0;0.0;40.482;61.338;84.123;13.583
2024-05-11 07:29:56;10;10;0;0.0;44.266;63.089;107.256;17.469
2024-05-11 07:30:07;10;10;0;0.0;29.745;42.063;57.006;9.608
2024-05-11 07:30:17;10;10;0;0.0;39.719;55.596;71.4;10.486
2024-05-11 07:30:27;10;10;0;0.0;50.31;65.584;80.752;8.605
2024-05-11 07:30:37;10;10;0;0.0;46.045;50.835;63.586;4.743
2024-05-11 07:30:47;10;10;0;0.0;34.883;51.427;73.57;14.568
2024-05-11 07:30:57;10;10;0;0.0;29.042;59.347;129.191;26.188
2024-05-11 07:31:07;10;10;0;0.0;44.331;49.14;53.92;2.683
2024-05-11 07:31:17;10;10;0;0.0;43.875;64.311;90.861;14.736
2024-05-11 07:31:28;10;10;0;0.0;50.524;80.749;141.586;23.486
2024-05-11 07:31:38;10;10;0;0.0;38.694;61.763;97.261;16.033
2024-05-11 07:31:48;10;10;0;0.0;38.865;86.48;153.1;39.496
2024-05-11 07:31:58;10;10;0;0.0;35.094;106.028;173.742;48.508
2024-05-11 07:32:08;10;10;0;0.0;50.284;71.612;123.343;20.866
2024-05-11 07:32:19;10;9;1;10.0;47.552;89.885;138.892;26.612
2024-05-11 07:32:30;10;10;0;0.0;47.685;91.227;128.106;26.473
2024-05-11 07:32:40;10;10;0;0.0;49.076;65.995;111.097;18.041
2024-05-11 07:32:50;10;10;0;0.0;46.951;53.544;59.944;3.827
2024-05-11 07:33:00;10;10;0;0.0;37.362;51.164;64.455;7.683
2024-05-11 07:33:10;10;10;0;0.0;27.917;43.74;57.876;9.449
2024-05-11 07:33:20;10;10;0;0.0;50.892;74.623;106.822;15.724
2024-05-11 07:33:30;10;10;0;0.0;47.205;71.574;101.526;17.958
2024-05-11 07:33:40;10;10;0;0.0;57.955;77.635;111.822;16.923
2024-05-11 07:33:53;10;10;0;0.0;54.283;69.014;87.384;8.256
2024-05-11 07:34:03;10;10;0;0.0;47.446;73.21;119.789;22.474
2024-05-11 07:34:13;10;10;0;0.0;47.633;61.382;77.569;10.036
2024-05-11 07:34:23;10;10;0;0.0;63.509;74.018;86.149;8.059
2024-05-11 07:34:33;10;10;0;0.0;37.421;64.404;103.294;20.298
2024-05-11 07:34:43;10;10;0;0.0;41.892;70.94;213.679;48.584
2024-05-11 07:34:54;10;10;0;0.0;42.492;47.076;52.677;3.202
2024-05-11 07:35:04;10;10;0;0.0;30.98;52.063;86.098;16.928
2024-05-11 07:35:15;10;9;1;10.0;30.904;48.484;102.209;20.959
2024-05-11 07:35:25;10;10;0;0.0;59.803;84.553;112.24;13.435
2024-05-11 07:35:35;10;10;0;0.0;43.583;61.365;96.335;17.107
2024-05-11 07:35:45;10;10;0;0.0;42.387;49.884;62.61;7.365
2024-05-11 07:35:55;10;10;0;0.0;42.189;45.102;49.937;2.238
2024-05-11 07:36:05;10;10;0;0.0;42.212;52.168;73.752;9.303
2024-05-11 07:36:16;10;10;0;0.0;40.981;52.323;64.35;6.77
2024-05-11 07:36:26;10;10;0;0.0;38.127;56.39;101.361;17.081
2024-05-11 07:36:36;10;10;0;0.0;44.321;53.095;74.371;8.641
2024-05-11 07:36:46;10;10;0;0.0;36.634;48.279;57.914;6.053
2024-05-11 07:36:56;10;10;0;0.0;35.627;47.003;58.96;6.677
2024-05-11 07:37:06;10;10;0;0.0;44.989;87.88;303.905;73.209
2024-05-11 07:37:16;10;10;0;0.0;28.213;48.256;79.253;16.708
2024-05-11 07:37:26;10;10;0;0.0;28.88;33.131;39.619;3.066
2024-05-11 07:37:36;10;10;0;0.0;42.324;48.64;56.213;3.953
2024-05-11 07:37:47;10;10;0;0.0;32.757;50.497;89.268;14.065
2024-05-11 07:37:57;10;10;0;0.0;32.901;40.595;61.319;7.998
2024-05-11 07:38:07;10;10;0;0.0;43.026;49.475;59.052;5.378
2024-05-11 07:38:17;10;10;0;0.0;45.683;71.838;158.266;33.33
2024-05-11 07:38:27;10;10;0;0.0;43.157;78.292;135.668;25.818
2024-05-11 07:38:37;10;10;0;0.0;45.975;57.802;75.477;9.822
2024-05-11 07:38:47;10;10;0;0.0;36.854;57.666;72.26;9.965
2024-05-11 07:38:58;10;9;1;10.0;51.849;82.561;276.443;68.699
2024-05-11 07:39:09;10;10;0;0.0;40.354;61.921;111.899;22.822
2024-05-11 07:39:19;10;10;0;0.0;45.487;67.489;90.492;14.865
2024-05-11 07:39:29;10;10;0;0.0;54.863;71.671;96.676;13.792
2024-05-11 07:39:39;10;10;0;0.0;47.902;58.923;66.901;5.613
2024-05-11 07:39:49;10;10;0;0.0;50.372;70.639;134.918;24.182
2024-05-11 07:39:59;10;10;0;0.0;52.945;75.582;104.575;13.587
2024-05-11 07:40:09;10;10;0;0.0;47.584;61.417;78.403;9.917
2024-05-11 07:40:20;10;10;0;0.0;42.264;69.666;93.624;15.52
2024-05-11 07:40:30;10;10;0;0.0;43.661;70.12;136.891;27.749
